file-timestamp,2023-06-15T03:19:02,,,,,,
station-id,45,,,,,,
station-name,Exe Group,,,,,,
data-type-id,spi,,,,,,
data-type-name,Standardised Precipitation Index,,,,,,
reference-period,1961-2010,,,,,,
distribution,Gamma,,,,,,
date,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1981-10,0.695,0.789,1.039,NA,0.249,0.51,0.67
1981-11,-1.106,0.615,-0.159,NA,0.091,0.388,0.539
1981-12,1.411,0.765,0.746,NA,0.924,0.412,0.711
1982-01,-0.536,0.032,0.485,NA,0.97,0.276,0.564
1982-02,0.054,0.483,0.689,NA,0.917,0.32,0.34
1982-03,1.244,0.16,0.582,NA,0.746,0.571,0.352
1982-04,-1.513,-0.048,-0.053,NA,0.574,0.097,0.352
1982-05,-0.793,-0.462,0.142,NA,-0.039,0.096,0.339
1982-06,1.118,-0.553,-0.302,NA,0.334,0.569,0.176
1982-07,-0.025,0.172,0.012,NA,0.348,0.763,0.201
1982-08,0.025,0.511,0.024,NA,0.605,0.797,0.266
1982-09,0.249,-0.082,-0.503,NA,0.162,0.378,0.286
1982-10,0.524,0.306,0.282,NA,0.087,0.582,0.171
1982-11,1.113,0.937,1.124,NA,0.831,0.571,0.592
1982-12,0.39,1.067,0.783,NA,0.392,0.716,0.912
1983-01,0.573,1.039,0.925,NA,0.74,0.829,1.114
1983-02,-1.12,-0.041,0.53,NA,0.427,0.757,0.853
1983-03,-0.602,-0.585,0.359,NA,-0.039,0.305,0.447
1983-04,1.262,-0.316,0.652,NA,0.607,0.431,0.758
1983-05,1.421,1.365,0.644,NA,1.172,0.958,0.743
1983-06,-0.434,1.389,0.459,NA,0.819,0.519,0.753
1983-07,-0.919,0.213,-0.148,NA,0.631,0.502,0.636
1983-08,-1.458,-1.809,-0.12,NA,0.367,0.279,0.626
1983-09,0.944,-0.566,0.623,NA,0.668,0.245,0.518
1983-10,-0.289,-0.338,-0.209,NA,0.361,0.37,0.244
1983-11,-1.293,-0.389,-1.602,NA,-0.501,0.227,0.198
1983-12,0.739,-0.502,-0.791,NA,-0.326,0.191,-0.01
1984-01,1.763,0.972,0.501,NA,0.282,0.773,0.656
1984-02,0.091,1.301,0.761,NA,0.565,0.75,0.618
1984-03,-0.401,1.066,0.366,NA,0.601,0.679,0.348
1984-04,-2.528,-1.451,0.087,NA,-0.109,0.266,0.304
1984-05,-0.077,-1.64,0.499,NA,-0.584,-0.109,0.404
1984-06,-1.178,-2.159,-0.172,NA,-0.746,-0.431,0.044
1984-07,-1.039,-1.361,-2.194,NA,-0.72,-0.717,-0.094
1984-08,-0.012,-1.307,-2.216,NA,-0.45,-0.483,-0.099
1984-09,0.56,-0.273,-1.608,NA,-0.673,-0.21,-0.017
1984-10,0.136,0.206,-0.736,NA,-0.508,-0.495,-0.132
1984-11,1.395,1.065,0.209,NA,0.488,-0.435,-0.053
1984-12,-0.41,0.603,0.287,NA,0.07,-0.47,-0.254
1985-01,-0.461,0.27,0.273,NA,-0.974,-0.44,-0.469
1985-02,-0.72,-0.97,0.027,NA,-1.162,-0.372,-0.379
1985-03,0.365,-0.725,-0.092,NA,-0.995,-0.599,-0.249
1985-04,0.38,-0.305,0.005,NA,-0.479,-0.419,-0.437
1985-05,-0.286,0.087,-0.855,NA,-0.552,-0.181,-0.799
1985-06,0.481,0.146,-0.631,NA,-0.22,-0.34,-0.706
1985-07,-0.044,-0.08,-0.371,NA,-0.033,-1,-0.589
1985-08,1.079,0.798,0.612,NA,0.324,-0.733,-0.13
1985-09,-0.879,0.028,0.053,NA,-0.108,-0.84,-0.556
1985-10,-1.019,-0.603,-0.629,NA,-0.51,-0.76,-0.705
1985-11,-1.021,-1.938,-1.027,NA,-1.474,-1.095,-0.685
1985-12,1.059,-0.492,-0.43,NA,-0.794,-0.492,-0.591
1986-01,0.917,0.639,0.083,NA,-0.204,-0.028,-0.81
1986-02,-2.889,0.314,-0.899,NA,-0.464,-0.408,-1.096
1986-03,0.132,-0.344,-0.671,NA,-0.543,-0.557,-1.043
1986-04,0.643,-0.992,-0.015,NA,-0.432,-0.433,-0.658
1986-05,0.776,0.779,0.61,NA,-0.17,-0.717,-0.519
1986-06,0.411,0.9,0.26,NA,-0.204,-0.572,-0.337
1986-07,-0.226,0.417,-0.438,NA,-0.227,-0.408,-0.245
1986-08,1.245,0.819,1.09,NA,-0.172,0.13,0.057
1986-09,-0.987,0.049,0.618,NA,-0.218,-0.17,-0.256
1986-10,-0.007,0.097,0.282,NA,0.119,-0.251,-0.294
1986-11,0.837,-0.084,0.419,NA,0.72,0.041,-0.508
1986-12,0.851,0.868,0.683,NA,0.66,0.221,-0.132
1987-01,-2.54,-0.053,-0.039,NA,-0.346,-0.261,-0.399
1987-02,0.285,-0.368,-0.402,NA,0.24,-0.467,-0.174
1987-03,0.086,-1.153,-0.12,NA,0.223,-0.287,-0.232
1987-04,0.916,0.623,0.264,NA,0.319,0.201,-0.109
1987-05,-0.518,0.22,-0.282,NA,0.009,0.321,-0.146
1987-06,0.762,0.623,-0.604,NA,0.109,0.186,-0.109
1987-07,-0.327,-0.129,0.301,NA,0.087,-0.169,-0.159
1987-08,-1.476,-0.595,-0.349,NA,-0.665,-0.002,-0.632
1987-09,-0.399,-1.655,-0.633,NA,-0.573,-0.14,-0.565
1987-10,1.659,0.462,0.218,NA,0.312,0.336,0.232
1987-11,-0.265,0.737,0.241,NA,-0.133,0.093,0.361
1987-12,-0.99,0.463,-0.504,NA,-0.835,-0.258,-0.16
1988-01,1.164,-0.011,0.232,NA,0.311,0.165,-0.048
1988-02,0.171,0.202,0.562,NA,0.26,-0.13,0.294
1988-03,1.049,1.194,1.085,NA,0.508,0.295,0.454
1988-04,-0.707,0.179,0.039,NA,0.115,0.2,0.253
1988-05,0.358,0.323,0.268,NA,0.312,0.009,0.179
1988-06,-0.177,-0.533,0.744,NA,0.068,-0.315,0.077
1988-07,1.532,0.84,0.707,NA,0.535,0.553,0.385
1988-08,0.703,1.05,0.971,NA,1.04,0.686,0.256
1988-09,-0.364,0.938,0.303,NA,1.12,0.544,0.367
1988-10,0.351,0.225,0.689,NA,0.467,0.413,0.457
1988-11,-1.994,-1.072,-0.185,NA,0.031,0.123,-0.129
1988-12,-1.976,-2.014,-0.854,NA,-0.166,-0.495,-0.801
1989-01,-1.432,-3.355,-1.991,NA,-1.135,-0.745,-0.55
1989-02,0.831,-1.131,-1.619,NA,-0.786,-0.253,-0.362
1989-03,0.628,-0.035,-1.426,NA,-0.944,-0.037,-0.284
1989-04,0.547,1.122,-1.445,NA,-0.588,-0.542,-0.353
1989-05,-2.265,-0.299,-1.211,NA,-1.08,-0.736,-0.521
1989-06,-0.87,-1.29,-0.931,NA,-1.279,-0.699,-0.85
1989-07,-0.427,-1.996,-0.36,NA,-1.788,-1.123,-0.856
1989-08,-0.244,-1.055,-1.058,NA,-2.228,-1.279,-0.703
1989-09,0.2,-0.503,-1.297,NA,-2.181,-1.459,-0.588
1989-10,0.485,0.115,-1.144,NA,-2.149,-1.101,-1.038
1989-11,-0.555,-0.066,-0.843,NA,-1.638,-1.465,-1.134
1989-12,1.28,0.732,0.279,NA,-0.407,-0.896,-0.49
1990-01,0.827,0.907,0.708,NA,0.348,-0.92,-0.524
1990-02,1.859,1.954,1.503,NA,0.834,-0.384,0.039
1990-03,-2.519,1.149,1.234,NA,0.32,-0.644,-0.416
1990-04,-0.685,0.477,0.941,NA,0.045,-0.881,-0.402
1990-05,-1.974,-3.294,0.765,NA,0.066,-0.718,-0.696
1990-06,0.644,-1.093,0.404,NA,0.406,-0.173,-0.601
1990-07,-0.348,-0.756,-0.238,NA,0.401,0.136,-0.962
1990-08,-0.51,-0.271,-2.257,NA,0.355,-0.233,-1.245
1990-09,-0.193,-0.966,-1.517,NA,0.245,-0.43,-1.243
1990-10,-0.052,-0.68,-1.162,NA,0.025,-0.558,-1.353
1990-11,-0.294,-0.521,-0.77,NA,0.098,-0.405,-1.084
1990-12,-0.131,-0.512,-1.023,NA,-0.531,-0.296,-0.761
1991-01,0.377,-0.19,-0.627,NA,-0.722,-0.112,-0.264
1991-02,-0.534,-0.254,-0.599,NA,-1.8,-0.194,-0.555
1991-03,0.717,0.12,-0.356,NA,-1.174,-0.095,-0.558
1991-04,0.69,0.264,-0.052,NA,-0.763,-0.067,-0.515
1991-05,-2.445,-0.146,-0.382,NA,-0.838,-0.216,-0.542
1991-06,1.205,0.247,0.183,NA,-0.672,-0.402,-0.21
1991-07,0.462,0.069,0.166,NA,-0.449,-0.534,-0.083
1991-08,-1.546,0.162,-0.053,NA,-0.666,-1.652,-0.252
1991-09,0.362,-0.477,-0.22,NA,-0.522,-1.13,-0.215
1991-10,0.308,-0.393,-0.356,NA,-0.371,-0.859,-0.269
1991-11,-0.249,0.057,0.063,NA,-0.338,-0.737,-0.224
1991-12,-1.562,-0.976,-1.114,NA,-0.754,-1.277,-1.018
1992-01,-1.67,-2.135,-1.817,NA,-1.387,-1.516,-1.436
1992-02,-0.595,-2.138,-1.438,NA,-1.321,-1.521,-2.083
1992-03,-0.115,-1.609,-1.859,NA,-1.598,-1.581,-1.859
1992-04,0.492,-0.443,-1.906,NA,-1.613,-1.45,-1.635
1992-05,-1.451,-0.646,-2.202,NA,-1.573,-1.544,-1.644
1992-06,-0.778,-1.042,-2.264,NA,-2.282,-1.866,-2.036
1992-07,0.075,-1.303,-1.354,NA,-2.267,-1.798,-1.931
1992-08,1.476,0.629,0.009,NA,-1.369,-1.208,-1.462
1992-09,0.307,1.132,0.177,NA,-1.505,-1.262,-1.377
1992-10,-0.408,0.651,-0.284,NA,-1.861,-1.514,-1.459
1992-11,1.218,0.535,0.828,NA,-1.068,-0.865,-1.03
1992-12,-0.214,0.266,0.84,NA,-0.657,-1.25,-1.112
1993-01,0.288,0.629,0.825,NA,-0.055,-1.168,-0.968
1993-02,-2.12,-0.798,-0.266,NA,-0.295,-1.248,-1.08
1993-03,-1.778,-1.594,-0.857,NA,-0.607,-1.711,-1.471
1993-04,0.75,-1.797,-0.371,NA,-0.493,-1.629,-1.443
1993-05,0.948,0.185,-0.659,NA,0.018,-1.264,-1.038
1993-06,0.712,1.257,-0.38,NA,0.364,-0.824,-1.251
1993-07,0.782,1.172,-0.214,NA,0.512,-0.183,-1.17
1993-08,-1.025,0.156,0.17,NA,-0.221,-0.225,-1.138
1993-09,1.2,0.712,1.327,NA,0.156,0.171,-0.899
1993-10,0.265,0.391,1.062,NA,0.422,0.133,-0.905
1993-11,-0.444,0.493,0.466,NA,-0.265,0.229,-0.978
1993-12,1.688,0.975,1.139,NA,0.643,0.972,-0.05
1994-01,0.781,1.222,1.12,NA,0.791,1.088,0.472
1994-02,1.147,1.748,1.625,NA,1.53,1.005,0.829
1994-03,0.554,1.323,1.525,NA,1.928,1.111,0.942
1994-04,0.479,1.333,1.662,NA,1.829,1.352,0.948
1994-05,0.93,1.012,2.034,NA,1.891,1.126,1.294
1994-06,-1.176,0.196,1.29,NA,1.606,1.201,1.335
1994-07,-0.92,-0.493,0.643,NA,1.212,0.908,1.173
1994-08,0.074,-1.181,-0.09,NA,1.487,1.313,0.875
1994-09,0.77,0.03,0.09,NA,1.406,1.68,1.025
1994-10,0.257,0.482,0.01,NA,1.44,1.531,1.17
1994-11,0.348,0.596,-0.229,NA,1.585,1.536,0.912
1994-12,0.981,0.813,0.626,NA,1.296,1.671,1.376
1995-01,1.565,1.596,1.47,NA,1.563,1.868,1.553
1995-02,0.974,1.688,1.633,NA,1.41,2.193,1.899
1995-03,-0.058,1.534,1.569,NA,1.289,2.014,2.104
1995-04,-0.343,0.406,1.482,NA,1.092,1.943,1.943
1995-05,-0.111,-0.566,1.298,NA,0.869,1.926,1.827
1995-06,-2.016,-1.462,0.646,NA,0.818,1.383,1.634
1995-07,-0.921,-1.62,-0.819,NA,0.776,0.918,1.356
1995-08,-2.196,-3.043,-2.431,NA,0.432,0.28,1.302
1995-09,1.331,-0.306,-1.246,NA,0.721,0.558,1.387
1995-10,-0.374,-0.189,-1.247,NA,0.506,0.337,1.222
1995-11,0.85,0.939,-0.629,NA,0.67,0.398,1.525
1995-12,0.185,0.244,-0.033,NA,0.361,0.617,1.174
1996-01,0.375,0.644,0.321,NA,-0.242,0.775,0.902
1996-02,0.492,0.386,0.831,NA,-0.432,0.848,0.662
1996-03,0.226,0.466,0.411,NA,-0.379,0.747,0.615
1996-04,0.353,0.481,0.729,NA,-0.181,0.781,0.601
1996-05,0.315,0.33,0.436,NA,-0.087,0.709,0.5
1996-06,-0.683,-0.164,0.236,NA,0.069,0.37,0.574
1996-07,-1.39,-0.968,-0.37,NA,0.007,-0.408,0.506
1996-08,0.485,-0.79,-0.397,NA,0.515,-0.636,0.608
1996-09,-0.931,-1.16,-0.978,NA,-0.278,-0.821,0.271
1996-10,0.124,-0.343,-1.009,NA,-0.085,-0.686,0.23
1996-11,1.052,0.174,-0.444,NA,0.009,-0.37,0.42
1996-12,-1.918,-0.285,-0.934,NA,-0.587,-0.539,-0.22
1997-01,-2.654,-1.479,-1.35,NA,-1.385,-0.863,-1.099
1997-02,0.905,-1.422,-0.93,NA,-1.108,-0.277,-1.04
1997-03,-1.574,-1.311,-1.141,NA,-1.523,-0.973,-1.266
1997-04,-0.994,-0.636,-1.562,NA,-1.807,-1.039,-1.339
1997-05,0.476,-1.311,-2.026,NA,-1.83,-1.174,-1.271
1997-06,1.612,0.763,-0.608,NA,-1.133,-0.89,-0.755
1997-07,-1.048,0.791,0.118,NA,-1.02,-1.076,-0.763
1997-08,2.238,2.095,1.011,NA,-0.253,-0.456,0.14
1997-09,-1.319,0.674,0.944,NA,-0.358,-0.765,-0.463
1997-10,-0.253,0.694,1.025,NA,-0.514,-0.893,-0.432
1997-11,1.318,0.048,1.556,NA,-0.351,-0.572,-0.296
1997-12,0.367,0.759,0.943,NA,0.343,-0.324,-0.233
1998-01,0.744,1.258,1.329,NA,1.155,0.095,-0.085
1998-02,-1.845,-0.108,-0.123,NA,0.421,-0.334,-0.448
1998-03,0.607,-0.095,0.414,NA,0.831,-0.03,-0.398
1998-04,1.634,0.461,1.223,NA,1.479,0.406,-0.082
1998-05,-0.646,1.102,0.436,NA,1.305,-0.042,-0.231
1998-06,1.641,1.759,1.138,NA,1.364,0.868,0.211
1998-07,0.448,0.871,0.93,NA,1.54,1.337,0.419
1998-08,-1.376,0.561,1.124,NA,0.516,0.909,0.14
1998-09,1.171,0.373,1.487,NA,1.308,1.415,0.634
1998-10,1.302,1.086,1.402,NA,1.999,1.909,0.995
1998-11,-0.246,1.254,1.46,NA,1.303,1.909,0.645
1998-12,-0.04,0.605,0.644,NA,1.207,1.478,1.093
1999-01,0.676,0.093,0.734,NA,1.101,1.655,1.478
1999-02,-0.527,-0.018,0.771,NA,1.253,0.865,1.077
1999-03,-0.357,-0.141,0.268,NA,1.055,1.093,1.218
1999-04,1.198,0.065,0.058,NA,0.89,1.482,1.566
1999-05,0.061,0.524,0.184,NA,1.057,1.038,1.545
1999-06,0.796,1.126,0.6,NA,0.803,1.282,1.452
1999-07,-2.062,-0.356,-0.297,NA,0.392,0.738,1.334
1999-08,1.427,0.706,0.828,NA,1.15,1.493,1.114
1999-09,1.603,1.572,1.842,NA,1.441,1.788,1.796
1999-10,-0.277,1.573,1.087,NA,0.787,1.259,1.772
1999-11,-0.706,0.395,0.755,NA,0.602,1.294,1.275
1999-12,1.752,0.624,1.39,NA,1.444,1.485,1.898
2000-01,-1.719,0.039,1.048,NA,0.683,0.946,1.165
2000-02,0.67,0.665,0.688,NA,1.012,1.27,1.456
2000-03,-1.127,-1.082,-0.282,NA,0.89,0.861,1.257
2000-04,2.185,1.519,0.88,NA,1.264,1.081,1.418
2000-05,0.52,1.408,1.255,NA,1.416,1.182,1.621
2000-06,-1.202,1.376,0.08,NA,1.068,1.215,1.245
2000-07,0.057,-0.367,0.879,NA,1.283,0.934,1.143
2000-08,0.4,-0.43,0.683,NA,0.985,1.204,1.435
2000-09,0.884,0.75,1.439,NA,0.699,1.439,1.397
2000-10,1.541,1.687,1.188,NA,1.548,1.621,1.47
2000-11,1.345,2.054,1.71,NA,2.131,2.149,1.879
2000-12,1.508,2.567,2.503,NA,2.079,2.443,2.549
2001-01,0.34,1.742,2.319,NA,2.441,2.507,2.103
2001-02,0.084,0.937,1.989,NA,2.133,2.11,2.052
2001-03,1.75,0.962,2.459,NA,2.75,2.163,2.427
2001-04,0.896,1.48,2.159,NA,2.281,2.474,2.372
2001-05,-1.225,1.081,1.319,NA,2.069,2.345,2.303
2001-06,-0.575,-0.47,0.542,NA,2.231,2.001,2.247
2001-07,0.85,-0.546,0.737,NA,2.272,2.307,2.482
2001-08,0.007,0.007,0.715,NA,2.281,2.242,2.248
2001-09,-0.696,-0.204,-0.538,NA,1.982,2.165,1.772
2001-10,0.994,0.213,-0.261,NA,1.748,1.814,2.085
2001-11,-0.867,-0.232,-0.31,NA,0.878,1.662,2.06
2001-12,-1.565,-0.705,-0.737,NA,-0.227,1.473,1.387
2002-01,0.49,-1.102,-0.698,NA,-0.166,1.458,1.59
2002-02,1.264,0.259,-0.018,NA,0.332,1.677,1.635
2002-03,-0.022,1.009,0.196,NA,-0.194,1.562,1.788
2002-04,0.005,0.902,-0.312,NA,-0.436,1.08,1.323
2002-05,1.461,0.819,0.584,NA,0.224,0.955,1.549
2002-06,-0.473,0.582,1.228,NA,0.247,0.464,1.72
2002-07,0.432,0.787,1.185,NA,0.129,0.424,1.719
2002-08,-0.809,-0.686,0.053,NA,-0.06,0.277,1.577
2002-09,-0.995,-1.197,-0.409,NA,-0.141,-0.397,1.251
2002-10,1.247,-0.012,0.467,NA,0.008,-0.154,1.127
2002-11,1.843,1.469,0.954,NA,1.063,0.691,1.294
2002-12,0.799,2.258,1.363,NA,1.821,1.028,1.179
2003-01,-0.135,1.403,1.034,NA,1.502,0.735,0.904
2003-02,-0.168,0.156,1.042,NA,0.917,0.657,0.792
2003-03,-1.138,-0.863,1.203,NA,0.722,0.675,0.333
2003-04,-0.181,-1.162,0.603,NA,0.681,0.342,0.145
2003-05,-0.057,-1.042,-0.437,NA,0.262,0.5,0.288
2003-06,0.096,-0.351,-1.113,NA,0.391,0.983,0.394
2003-07,0.789,0.272,-0.674,NA,0.461,0.923,0.36
2003-08,-1.877,-0.519,-1.194,NA,0.327,0.259,0.136
2003-09,-1.673,-1.734,-1.484,NA,0.23,-0.052,0.022
2003-10,-0.517,-2.47,-1.624,NA,-0.58,-0.188,-0.413
2003-11,0.073,-1.179,-1.538,NA,-1.45,-0.604,-0.23
2003-12,0.096,-0.42,-1.338,NA,-1.817,-0.479,0.15
2004-01,0.762,0.391,-1.033,NA,-1.318,-0.296,0.214
2004-02,-0.344,0.175,-0.635,NA,-1.295,-0.239,-0.203
2004-03,-0.163,0.096,-0.31,NA,-1.119,-0.078,-0.237
2004-04,0.368,-0.395,0.059,NA,-0.923,-0.435,-0.162
2004-05,-0.505,-0.367,-0.105,NA,-1.07,-1.189,-0.55
2004-06,0.12,-0.21,-0.145,NA,-1.113,-1.639,-0.507
2004-07,0.231,-0.272,-0.584,NA,-1.206,-1.379,-0.542
2004-08,1.057,0.715,0.254,NA,-0.504,-1.049,-0.165
2004-09,-0.523,0.331,0.032,NA,-0.315,-0.953,-0.092
2004-10,1.063,0.942,0.553,NA,0.383,-0.496,-0.162
2004-11,-1.578,-0.374,0.093,NA,-0.092,-0.915,-1.104
2004-12,-0.342,-0.333,-0.12,NA,-0.235,-1.029,-1.544
2005-01,-0.551,-1.536,-0.415,NA,-0.75,-1.282,-1.41
2005-02,-1.035,-1.106,-1.126,NA,-0.874,-1.197,-1.458
2005-03,-0.5,-1.397,-1.23,NA,-0.976,-1.054,-1.415
2005-04,0.795,-0.663,-1.621,NA,-0.796,-0.703,-1.204
2005-05,-0.136,-0.006,-1.018,NA,-0.749,-0.727,-1.255
2005-06,0.958,0.841,-0.605,NA,-0.52,-0.588,-1.165
2005-07,0.323,0.505,-0.146,NA,-0.467,-0.711,-1.241
2005-08,-0.809,0.152,0.035,NA,-1.081,-0.806,-1.151
2005-09,-0.333,-0.837,0.016,NA,-1.114,-0.844,-0.983
2005-10,1.081,0.108,0.354,NA,-1.122,-0.507,-0.494
2005-11,0.235,0.534,0.502,NA,-0.508,-0.399,-0.475
2005-12,0.036,0.716,0.1,NA,-0.354,-0.411,-0.503
2006-01,-2.221,-1.002,-0.705,NA,-0.73,-0.878,-1.022
2006-02,-0.006,-1.032,-0.416,NA,-0.411,-1.15,-0.876
2006-03,0.682,-0.931,-0.121,NA,-0.138,-0.934,-0.755
2006-04,-1.182,-0.421,-1.075,NA,-0.577,-1.549,-0.969
2006-05,1.164,0.469,-0.673,NA,-0.219,-0.85,-0.682
2006-06,-0.087,-0.027,-0.934,NA,-0.546,-0.863,-0.78
2006-07,-0.666,0.253,-0.19,NA,-0.72,-0.717,-0.904
2006-08,-0.544,-0.944,-0.388,NA,-0.701,-0.612,-1.292
2006-09,-0.173,-1.139,-0.858,NA,-0.712,-0.557,-1.255
2006-10,1.009,0.222,0.269,NA,-0.766,-0.377,-1.266
2006-11,0.551,0.724,0.032,NA,-0.59,-0.224,-0.825
2006-12,0.18,0.923,0.144,NA,-0.521,-0.403,-0.714
2007-01,0.035,0.259,0.274,NA,0.063,-0.439,-0.468
2007-02,1.396,0.765,0.973,NA,0.629,0.162,0.126
2007-03,0.214,0.936,1.217,NA,0.512,0.298,0.224
2007-04,-2.082,0.476,0.42,NA,0.426,-0.326,-0.127
2007-05,1.689,0.41,0.823,NA,0.626,0.045,0.246
2007-06,1.614,1.349,1.684,NA,1.156,0.52,0.42
2007-07,1.516,2.508,2.345,NA,1.568,1.231,0.629
2007-08,0.295,1.77,1.633,NA,1.829,1.367,0.833
2007-09,-0.553,0.55,1.286,NA,1.866,1.047,0.823
2007-10,-1.514,-1.328,1.083,NA,1.083,0.878,0.203
2007-11,-0.421,-1.626,0.089,NA,0.685,0.549,0.032
2007-12,0.312,-1.037,-0.493,NA,0.774,0.648,0.148
2008-01,0.467,0.076,-0.775,NA,0.875,0.801,0.607
2008-02,-0.805,-0.055,-1.074,NA,0.072,0.696,0.431
2008-03,1.083,0.265,-0.592,NA,0.301,1.016,0.508
2008-04,0.2,0.032,0.026,NA,0.658,0.766,0.692
2008-05,1.1,1.289,0.589,NA,0.47,0.815,0.697
2008-06,-0.32,0.47,0.468,NA,-0.11,0.845,0.7
2008-07,1.865,1.429,1.105,NA,0.022,1.199,1.109
2008-08,1.367,1.659,2.096,NA,0.411,1.164,1.539
2008-09,0.746,2.288,1.981,NA,0.864,1.26,1.797
2008-10,0.473,1.351,2.002,NA,1.489,1.577,1.618
2008-11,-0.473,0.298,1.396,NA,1.376,1.162,1.385
2008-12,-0.522,-0.464,1.131,NA,1.152,0.593,1.362
2009-01,0.428,-0.464,0.558,NA,1.061,0.329,1.266
2009-02,-0.116,-0.231,-0.046,NA,1.167,0.214,0.799
2009-03,-0.533,-0.185,-0.54,NA,0.805,0.263,0.706
2009-04,-0.228,-0.834,-0.879,NA,0.707,0.567,0.882
2009-05,-0.248,-0.875,-0.73,NA,0.375,0.592,0.529
2009-06,0.478,-0.229,-0.419,NA,0.576,0.709,0.283
2009-07,2.558,1.602,0.733,NA,0.808,1.169,0.539
2009-08,-0.301,1.534,0.69,NA,0.306,1.347,0.447
2009-09,-0.982,0.882,0.442,NA,-0.233,0.865,0.399
2009-10,0.119,-0.85,0.541,NA,-0.395,0.824,0.707
2009-11,1.756,0.699,1.636,NA,0.569,1.229,1.306
2009-12,-0.065,1.049,1.297,NA,0.754,1.244,1.348
2010-01,-0.288,0.8,0.083,NA,0.448,0.653,0.985
2010-02,0.433,-0.11,0.315,NA,0.605,0.386,1.136
2010-03,-0.203,-0.179,0.585,NA,0.669,0.176,0.946
2010-04,-1.025,-0.536,0.339,NA,0.533,-0.119,0.798
2010-05,-0.857,-1.501,-0.9,NA,0.439,-0.142,0.507
2010-06,-0.653,-1.853,-1.385,NA,0.194,-0.105,0.488
2010-07,0.278,-0.84,-1.111,NA,-0.579,-0.155,0.134
2010-08,0.657,0.089,-0.973,NA,-0.314,0.056,-0.052
2010-09,0.353,0.6,-0.698,NA,0.05,0.225,-0.16
2010-10,-0.386,0.113,-0.527,NA,-0.138,0.156,-0.391
2010-11,0.217,-0.103,-0.135,NA,-0.888,0.263,-0.248
2010-12,-1.657,-1.207,-0.578,NA,-1.39,-0.229,-0.462
2011-01,0.058,-0.826,-0.581,NA,-1.192,-0.891,-0.487
2011-02,0.117,-0.785,-0.714,NA,-1.246,-0.783,-0.4
2011-03,-1.964,-0.763,-1.465,NA,-1.608,-0.908,-0.566
2011-04,-2.057,-2.159,-1.846,NA,-1.688,-1.234,-0.738
2011-05,-0.668,-3.026,-2.202,NA,-1.721,-1.992,-0.82
2011-06,0.784,-0.969,-1.447,NA,-1.381,-2.021,-0.822
2011-07,-0.396,-0.211,-1.731,NA,-1.462,-1.803,-1.498
2011-08,0.363,0.329,-1.533,NA,-1.651,-1.926,-1.391
2011-09,-0.144,-0.327,-0.958,NA,-1.991,-1.868,-1.272
2011-10,-0.076,-0.184,-0.383,NA,-1.894,-1.63,-1.317
2011-11,-0.561,-0.659,-0.447,NA,-2.09,-1.787,-2.11
2011-12,0.303,-0.375,-0.55,NA,-1.405,-1.522,-2.138
2012-01,-0.379,-0.518,-0.563,NA,-1.515,-1.581,-1.841
2012-02,-1.208,-0.666,-1.002,NA,-1.813,-1.983,-2.041
2012-03,-2.15,-2.005,-1.61,NA,-1.878,-2.556,-2.334
2012-04,2.284,0.21,-0.333,NA,-0.526,-1.627,-1.515
2012-05,-0.659,0.654,-0.275,NA,-0.55,-1.759,-1.536
2012-06,2.444,2.867,0.895,NA,0.139,-0.668,-0.863
2012-07,1.897,2.271,1.968,NA,0.733,-0.128,-0.495
2012-08,1.403,3.11,2.972,NA,1.126,0.265,-0.293
2012-09,0.293,2.053,3.419,NA,1.339,0.584,-0.314
2012-10,0.816,1.348,2.613,NA,1.734,1.054,0.027
2012-11,1.491,1.387,3.448,NA,2.325,1.723,0.402
2012-12,1.595,2.253,2.946,NA,2.921,2.068,1.345
2013-01,0.645,2.039,2.332,NA,3.05,2.108,1.302
2013-02,-0.653,0.888,1.497,NA,2.971,1.836,1.078
2013-03,0.548,0.178,1.75,NA,3.38,2.091,1.379
2013-04,-0.715,-0.809,1.334,NA,2.564,2.058,1.487
2013-05,0.165,-0.172,0.664,NA,2.8,2.103,1.636
2013-06,-0.702,-0.978,-0.538,NA,2.043,2.239,1.512
2013-07,-0.95,-0.922,-1.381,NA,1.321,2.025,1.405
2013-08,-0.449,-1.382,-1.175,NA,0.822,2.269,1.307
2013-09,-0.112,-1.156,-1.575,NA,0.744,2.39,1.356
2013-10,1.633,0.878,0.131,NA,1.213,2.233,1.862
2013-11,-0.434,0.755,-0.162,NA,0.387,2.417,1.885
2013-12,1.202,1.565,0.727,NA,0.203,2.1,2.357
2014-01,1.744,1.532,1.654,NA,0.716,2.076,2.565
2014-02,1.989,2.445,2.363,NA,1.664,2.294,3.037
2014-03,-0.59,2.258,2.603,NA,1.454,2.3,3.218
2014-04,0.724,1.859,2.204,NA,1.735,2.273,2.877
2014-05,0.793,0.494,2.491,NA,1.948,1.895,3.153
2014-06,0.165,0.831,2.593,NA,2.178,1.662,2.864
2014-07,-1.057,-0.027,1.377,NA,2.05,1.209,2.344
2014-08,1.307,0.462,0.618,NA,2.611,1.764,2.386
2014-09,-1.933,-0.583,0.162,NA,2.494,1.295,2.162
2014-10,0.417,0.196,0.057,NA,1.984,1.471,2.028
2014-11,0.98,0.067,0.285,NA,2.308,1.842,1.872
